HHID,MAZ,SERIALNO,PUMA5,income,PERSONS,HHT,UNITTYPE,NOC,BLDGSZ,TENURE,VEHICL,hinccat1,hinccat2,hhagecat,hsizecat,hfamily,hunittype,hNOCcat,hwrkrcat,h0004,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,workers,hwork_f,hwork_p,huniv,hnwork,hretire,hpresch,hschpred,hschdriv,htypdwel,hownrent,hadnwst,hadwpst,hadkids,bucketBin,originalPUMA,hmultiunit
1983298,24000,1009601,2202,69800,2,5,0,0,7,3,1,3,7,2,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,2,2,0,0,0,7,2202,1
1099576,10000,4443533,2203,32600,3,3,0,2,6,3,1,2,4,1,3,2,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,2,2,0,0,0,0,2203,1
1594603,10000,7713635,2203,89950,2,7,0,0,9,3,0,3,8,1,2,1,0,0,2,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
659029,21000,666100,2203,20000,1,6,0,0,9,3,0,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
2821054,8000,1958576,2202,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2202,1
1099486,6000,8961522,2203,35000,3,3,0,1,5,3,0,2,4,1,3,2,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,2,2,0,1,0,3,2203,1
370348,10000,3560904,2203,12600,3,3,0,2,5,3,1,1,2,1,3,2,0,1,1,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,2,2,0,0,0,6,2203,1
26823,8000,3910426,2203,0,1,4,0,0,9,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,2203,1
29901,17000,9020174,2203,12100,1,6,0,0,9,3,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,7,2203,1
1373817,17000,3066102,2203,56000,2,1,0,0,9,3,0,3,6,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
1286284,8000,8919431,2203,35500,1,6,0,0,5,3,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,2203,1
2223643,16000,4685351,2203,116000,2,7,0,0,5,1,2,4,9,1,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,6,2203,1
2761292,9000,5492512,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,9,2203,1
570758,24000,7000777,2202,14340,1,6,0,0,9,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,2202,1
2820697,8000,5900712,2201,0,1,0,2,0,0,0,0,1,2,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,2201,1
823864,17000,6785460,2203,35410,1,4,0,0,9,3,0,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
2223678,16000,9387918,2203,129500,2,7,0,0,4,3,1,4,9,1,2,1,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
1511300,11000,7990210,2203,80000,2,1,0,0,4,3,2,3,8,1,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,2,2,0,0,0,7,2203,1
2098611,9000,5238099,2203,182500,2,5,0,0,9,3,1,4,9,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
108507,9000,4665668,2203,10100,1,4,0,0,6,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
1306983,9000,214522,2203,50000,1,6,0,0,9,3,0,3,6,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
370214,9000,1951601,2203,18000,3,2,0,1,4,3,0,1,2,1,3,2,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2,2,1,0,1,3,2203,1
1445557,24000,6797267,2202,77300,1,6,0,0,6,3,1,3,8,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2202,1
1120042,20000,7226519,2203,39400,3,3,0,1,8,3,0,2,4,1,3,2,0,1,2,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,2,2,0,1,0,0,2203,1
107945,7000,9982095,2203,26500,1,4,0,0,8,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,3,2203,1
570265,21000,4651669,2203,15900,1,6,0,0,9,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2203,1
30069,25000,3046952,2202,0,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2202,1
2727248,20000,2040982,2201,114000,2,5,0,0,4,3,2,4,9,2,2,1,0,0,2,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,6,2201,1
824515,24000,1551452,2202,37000,1,6,0,0,8,3,1,2,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2202,1
2677127,9000,299521,2203,188500,12,1,0,3,5,3,2,4,9,1,5,2,0,1,3,1,2,0,0,2,3,4,0,0,0,6,4,2,0,2,0,1,2,1,2,2,1,0,2,8,2203,1
356802,9000,2220559,2203,8000,3,2,0,1,7,3,0,1,1,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,1,7,2203,1
1024344,9000,430101,2203,30480,2,3,0,1,8,3,0,2,4,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,2203,1
456577,9000,3116590,2203,10000,6,1,0,4,6,3,1,1,2,1,5,2,0,1,1,1,3,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,3,0,2,2,0,0,0,7,2203,1
26910,8000,8235944,2203,25000,1,4,0,0,5,3,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2203,1
1307135,20000,999689,2201,50400,1,6,0,0,8,3,1,3,6,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2201,1
109959,11000,1243669,2203,370,1,4,0,0,8,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
28794,16000,8068891,2203,14500,1,4,0,0,7,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
1373812,16000,1526703,2201,49300,2,1,0,0,9,2,1,2,5,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,1,0,0,0,6,2201,1
567842,10000,3818763,2203,11030,1,4,0,0,9,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2203,1
1443988,7000,2078887,2203,84800,1,4,0,0,9,3,1,3,8,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
1644968,6000,9870901,2203,68900,2,3,0,1,6,3,1,3,7,1,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,7,2203,1
2224969,20000,5270510,2203,110100,2,5,0,0,5,3,1,4,9,1,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
1051229,12000,7642600,2203,48110,3,7,0,0,6,3,1,2,5,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,2,2,0,0,0,3,2203,1
2848186,5000,3341108,2203,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
2832126,7000,1825442,2203,0,1,0,2,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,9,2203,1
567429,9000,4481056,2203,5700,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2203,1
567859,10000,9790366,2203,9104,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2203,1
2027747,17000,4624280,2203,110000,1,6,0,0,7,1,2,4,9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,3,2203,1
26011,7000,8114034,2203,9100,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,7,2203,1
431971,8000,7522012,2203,28320,5,1,0,3,5,3,1,2,3,1,5,2,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,3,0,2,2,1,0,0,2,2203,1
1444500,10000,9497919,2203,80370,1,4,0,0,9,3,0,3,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
111062,16000,4203262,2203,5300,1,4,0,0,8,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
107642,6000,9127929,2203,29000,1,6,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
1651276,11000,5671416,2203,74980,2,2,0,1,4,1,2,3,7,1,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,2203,1
701902,8000,7890565,2203,7000,2,3,0,0,7,3,0,1,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,8,2203,1
328731,9000,3013344,2203,6200,3,3,0,0,5,3,1,1,1,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,2,2,1,0,1,9,2203,1
2223735,16000,8740620,2203,245000,2,7,0,0,9,3,1,4,9,1,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,1,0,8,2203,1
110457,16000,8813709,2203,12700,1,6,0,0,9,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
2693492,5000,6512867,2203,205400,1,4,0,0,9,1,1,4,9,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,8,2203,1
1594439,7000,1193323,2203,66300,2,3,0,0,9,3,1,3,7,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
569504,20000,1983645,2203,10200,1,6,0,0,9,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2203,1
112348,17000,6408124,2203,0,1,4,0,0,8,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
2848409,18000,4637294,2203,0,1,0,1,0,0,0,0,3,7,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,7,2203,1
2761381,10000,2878805,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,5,2203,1
2344962,16000,9203033,2201,120000,3,5,0,0,9,3,1,4,9,1,3,1,0,0,3,0,0,0,0,0,1,2,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,1,0,5,2201,1
2223775,16000,331903,2203,174500,2,5,0,0,9,3,1,4,9,1,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
108338,9000,3266879,2203,18000,1,6,0,0,9,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
2820538,8000,2130587,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
110073,11000,6318236,2203,29000,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
764257,12000,3014274,2203,40400,1,4,0,0,9,3,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2203,1
28363,11000,1703716,2203,17400,1,4,0,0,7,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,6,2203,1
2822651,21000,717498,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
570377,21000,8749444,2203,8400,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,2203,1
2223759,16000,1533375,2203,144100,2,1,0,0,8,3,2,4,9,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
569637,21000,3554671,2203,8000,1,4,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,2203,1
569834,21000,197771,2203,8420,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,2203,1
2366398,8000,4655882,2202,163000,3,1,0,1,7,3,0,4,9,1,3,2,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,2,2,0,0,0,9,2202,1
107594,1000,9411119,2203,12400,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
1747505,17000,2610457,2203,66300,3,3,0,2,9,3,0,3,7,1,3,2,0,1,2,0,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,2,2,0,1,0,5,2203,1
256325,8000,161921,2203,17400,2,5,0,0,8,3,0,1,2,1,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,2,2,0,1,0,7,2203,1
2820989,8000,3632718,2202,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,9,2202,1
2820275,8000,9311512,2203,0,1,0,2,0,0,0,0,1,2,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
703381,25000,7735738,2202,17210,2,1,0,0,8,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,4,2202,1
1081617,7000,1030859,2203,34200,3,3,0,0,8,3,0,2,4,1,3,2,0,0,3,0,0,0,0,0,0,2,1,0,0,3,2,1,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
27726,10000,1835410,2203,24000,1,4,0,0,9,3,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,2203,1
2025189,16000,6807119,2203,94100,6,1,0,0,5,3,2,3,8,2,5,2,0,0,3,0,1,0,0,1,0,2,0,2,0,3,2,1,1,0,1,1,0,0,2,2,1,0,1,6,2203,1
2048329,6000,3749777,2203,115000,1,4,0,0,8,3,0,4,9,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
28116,10000,2079657,2203,18100,1,6,0,0,7,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,2203,1
27648,10000,2277382,2203,4200,1,6,0,0,8,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,6,2203,1
110663,16000,69231,2203,10000,1,4,0,0,9,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
822897,9000,7337053,2203,32000,1,4,0,0,4,3,0,2,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,3,2203,1
2223170,10000,9286210,2203,205000,2,1,0,0,5,1,2,4,9,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,9,2203,1
2222945,9000,8090253,2203,200000,2,1,0,0,9,3,2,4,9,1,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
728535,23000,243169,2202,12290,2,1,0,0,8,3,0,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,2,2,0,0,0,3,2202,1
26060,8000,2384724,2203,320,1,4,0,0,5,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2203,1
201268,10000,6220737,2203,0,2,5,0,0,8,3,0,1,1,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,1,2203,1
29004,16000,9809153,2203,7600,1,6,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
701714,5000,6178952,2203,14800,2,1,0,0,8,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,6,2203,1
111163,16000,2688879,2203,29000,1,4,0,0,8,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
2704316,24000,2087443,2202,259900,2,1,0,0,8,2,1,4,9,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,6,2202,1
108544,9000,2723060,2203,25900,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
2761626,16000,8070870,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,8,2203,1
565992,7000,5607884,2203,8800,1,4,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,9,2203,1
567028,9000,7517377,2203,8000,1,4,0,0,7,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,9,2203,1
2621766,25000,3388945,2202,100010,4,1,0,2,4,3,1,4,9,1,4,2,0,1,2,0,2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,2,0,2,2,0,1,0,7,2202,1
2049641,21000,5942654,2203,161300,1,4,0,0,9,3,1,4,9,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
370312,10000,3947635,2203,25800,3,1,0,1,8,3,1,2,3,1,3,2,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,2,2,0,0,0,0,2203,1
2760694,9000,4403483,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2203,1
568373,12000,1854539,2203,14000,1,4,0,0,9,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,9,2203,1
201187,9000,9009854,2203,0,2,5,0,0,7,3,0,1,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2203,1
702126,8000,9875428,2203,16200,2,5,0,0,9,3,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,6,2203,1
227130,11000,9747905,2203,12600,2,2,0,0,9,4,0,1,2,1,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,2,2,0,0,0,1,2203,1
111055,16000,5811060,2203,27000,1,4,0,0,9,3,1,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
200959,6000,1226416,2203,15400,2,7,0,0,9,3,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,2203,1
1444789,16000,8892628,2203,70900,1,6,0,0,5,1,1,3,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,2,2203,1
227283,25000,5559729,2202,12600,2,3,0,0,5,3,0,1,2,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,8,2202,1
111844,16000,1279954,2203,17300,1,6,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
28442,11000,9553238,2203,25000,1,4,0,0,9,3,0,2,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,5,2203,1
2820233,8000,4027657,2203,0,1,0,2,0,0,0,0,1,2,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
112013,16000,9670011,2203,14200,1,6,0,0,4,3,1,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
108858,10000,7370525,2203,20000,1,6,0,0,7,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
1234105,10000,6121786,2203,51000,6,1,0,1,9,3,0,3,6,1,5,2,0,1,2,2,0,0,1,1,2,0,0,0,0,2,2,0,0,2,0,2,0,0,2,2,0,0,0,9,2203,1
226939,10000,2187045,2203,20300,2,7,0,0,7,3,0,2,3,1,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
1946067,23000,7825132,2202,61200,1,6,0,0,9,3,0,3,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,9,2202,1
111936,16000,8534706,2203,15000,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
1119832,8000,5746947,2203,45000,3,1,0,1,4,3,1,2,5,1,3,2,0,1,2,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,2,2,0,1,0,6,2203,1
1363292,11000,4724477,2203,35720,2,1,0,0,6,3,0,2,4,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,3,2203,1
822409,7000,1482174,2203,50000,1,4,0,0,7,3,0,3,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
570740,24000,9945165,2202,9500,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,4,2202,1
25911,7000,9855377,2203,7700,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,7,2203,1
303637,6000,7639498,2203,9600,2,2,0,1,5,3,1,1,1,1,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,1,2203,1
1099710,25000,4867483,2202,33200,3,1,0,1,7,3,0,2,4,1,3,2,0,1,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,2,2,0,0,0,3,2202,1
2048371,7000,4672229,2203,388000,1,4,0,0,8,1,1,4,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2203,1
824318,20000,5612284,2203,38000,1,4,0,0,8,3,0,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
2408831,16000,7966399,2201,417400,3,1,0,1,5,1,1,4,9,1,3,2,0,1,2,0,0,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,2,1,0,0,0,5,2201,1
